date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax
2021-02-15,330.8,327.5,564834.56,0,0.0,564834.56,337.59,0
2021-02-16,331.4,327.5,564834.56,0,0.0,564834.56,337.59,0
2021-02-17,329.45,322.75,564834.56,0,0.0,564834.56,337.59,0
2021-02-18,324.45,320.05,564834.56,0,0.0,564834.56,337.59,0
2021-02-19,323.6,319.05,564834.56,0,0.0,564834.56,337.59,0
2021-02-20,323.7,320.7,564834.56,0,0.0,564834.56,337.59,0
2021-02-22,323.9,319.8,564834.56,0,0.0,564834.56,337.59,0
2021-02-24,320.2,313.9,564834.56,0,0.0,564834.56,337.59,0
2021-02-25,317.95,313.9,564834.56,0,0.0,564834.56,337.59,0
2021-02-26,316.6,311.8,564834.56,0,0.0,564834.56,337.59,0
2021-03-01,317.1,313.3,564834.56,0,0.0,564834.56,337.59,0
2021-03-02,319.4,315.15,564834.56,0,0.0,564834.56,337.59,0
2021-03-03,321.65,315.6,564834.56,0,0.0,564834.56,337.59,0
2021-03-04,326.0,314.3,564834.56,0,0.0,564834.56,337.59,0
2021-03-05,322.75,317.4,564834.56,0,0.0,564834.56,337.59,0
2021-03-09,317.75,313.05,564834.56,0,0.0,564834.56,337.59,0
2021-03-10,317.7,313.25,564834.56,0,0.0,564834.56,337.59,0
2021-03-11,320.3,315.95,564834.56,0,0.0,564834.56,337.59,0
2021-03-12,323.15,318.7,564834.56,0,0.0,564834.56,337.59,0
2021-03-15,323.75,319.7,564834.56,0,0.0,564834.56,337.59,0
2021-03-16,322.75,317.75,564834.56,0,0.0,564834.56,337.59,0
2021-03-17,320.0,315.5,564834.56,0,0.0,564834.56,337.59,0
2021-03-18,319.3,315.1,564834.56,0,0.0,564834.56,337.59,0
2021-03-19,319.85,315.65,564834.56,0,0.0,564834.56,337.59,0
2021-03-22,320.05,316.75,564834.56,0,0.0,564834.56,337.59,0
2021-03-23,319.0,315.05,564834.56,0,0.0,564834.56,337.59,0
2021-03-24,316.85,314.25,564834.56,0,0.0,564834.56,337.59,0
2021-03-25,316.65,313.6,564834.56,0,0.0,564834.56,337.59,0
2021-03-26,315.45,313.45,564834.56,0,0.0,564834.56,337.59,0
2021-03-29,316.5,314.3,564834.56,0,0.0,564834.56,337.59,0
2021-03-30,317.7,314.3,564834.56,0,0.0,564834.56,337.59,0
2021-03-31,316.9,314.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-01,317.6,315.6,564834.56,0,0.0,564834.56,337.59,0
2021-04-02,317.6,315.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-05,318.2,315.95,564834.56,0,0.0,564834.56,337.59,0
2021-04-06,318.6,316.4,564834.56,0,0.0,564834.56,337.59,0
2021-04-07,317.5,315.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-08,317.55,316.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-09,317.75,315.5,564834.56,0,0.0,564834.56,337.59,0
2021-04-12,318.25,315.85,564834.56,0,0.0,564834.56,337.59,0
2021-04-13,317.75,315.0,564834.56,0,0.0,564834.56,337.59,0
2021-04-14,316.9,315.3,564834.56,0,0.0,564834.56,337.59,0
2021-04-15,316.8,315.4,564834.56,0,0.0,564834.56,337.59,0
2021-04-16,322.9,315.75,564834.56,0,0.0,564834.56,337.59,0
2021-04-19,323.85,320.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-20,322.85,320.0,564834.56,0,0.0,564834.56,337.59,0
2021-04-21,322.5,319.35,564834.56,0,0.0,564834.56,337.59,0
2021-04-22,323.9,320.4,564834.56,0,0.0,564834.56,337.59,0
2021-04-23,323.65,320.6,564834.56,0,0.0,564834.56,337.59,0
2021-04-26,324.2,321.5,564834.56,0,0.0,564834.56,337.59,0
2021-04-27,325.9,321.55,564834.56,0,0.0,564834.56,337.59,0
2021-04-28,324.5,319.5,564834.56,0,0.0,564834.56,337.59,0
2021-04-29,323.45,320.5,564834.56,0,0.0,564834.56,337.59,0
2021-04-30,322.45,320.0,564834.56,0,0.0,564834.56,337.59,0
2021-05-04,321.95,317.35,564834.56,0,0.0,564834.56,337.59,0
2021-05-05,324.55,319.7,564834.56,0,0.0,564834.56,337.59,0
2021-05-06,323.9,322.15,564834.56,0,0.0,564834.56,337.59,0
2021-05-07,324.75,322.0,564834.56,0,0.0,564834.56,337.59,0
2021-05-10,325.15,323.15,564834.56,0,0.0,564834.56,337.59,0
2021-05-11,325.6,323.0,564834.56,0,0.0,564834.56,337.59,0
2021-05-12,325.25,322.55,564834.56,0,0.0,564834.56,337.59,0
2021-05-13,324.1,321.3,564834.56,0,0.0,564834.56,337.59,0
2021-05-14,326.35,321.95,564834.56,0,0.0,564834.56,337.59,0
2021-05-17,328.4,325.0,564834.56,0,0.0,564834.56,337.59,0
2021-05-18,335.0,328.05,564834.56,0,0.0,564834.56,337.59,0
2021-05-19,337.7,332.5,564834.56,0,0.0,564834.56,337.59,0
2021-05-20,338.4,333.15,564834.56,0,0.0,564834.56,337.59,0
2021-05-21,336.75,331.9,564834.56,0,0.0,564834.56,337.59,0
2021-05-24,336.0,333.25,564834.56,0,0.0,564834.56,337.59,0
2021-05-25,337.2,333.45,564834.56,0,0.0,564834.56,337.59,0
2021-05-26,336.55,335.05,564834.56,0,0.0,564834.56,337.59,0
2021-05-27,336.9,334.65,564834.56,0,0.0,564834.56,337.59,0
2021-05-28,336.9,334.9,564834.56,0,0.0,564834.56,337.59,0
2021-05-31,339.35,335.7,564834.56,0,0.0,564834.56,337.59,0
2021-06-01,340.0,336.65,564834.56,0,0.0,564834.56,337.59,0
2021-06-02,339.6,338.05,564834.56,0,0.0,564834.56,337.59,0
2021-06-03,341.7,337.5,564834.56,0,0.0,564834.56,337.59,0
2021-06-04,340.9,336.75,564834.56,0,0.0,564834.56,337.59,0
2021-06-07,341.4,339.1,564834.56,0,0.0,564834.56,337.59,0
2021-06-08,343.0,340.6,564834.56,0,0.0,564834.56,337.59,0
2021-06-09,343.9,341.5,564834.56,0,0.0,564834.56,337.59,0
2021-06-10,344.35,342.05,564834.56,0,0.0,564834.56,337.59,0
2021-06-11,343.9,340.6,564834.56,0,0.0,564834.56,337.59,0
2021-06-14,344.95,342.05,564834.56,0,0.0,564834.56,337.59,0
2021-06-15,346.0,343.55,564834.56,0,0.0,564834.56,337.59,0
2021-06-16,346.35,342.3,564834.56,0,0.0,564834.56,337.59,0
2021-06-17,345.2,341.8,564834.56,0,0.0,564834.56,337.59,0
2021-06-18,343.95,339.7,564834.56,0,0.0,564834.56,337.59,0
2021-06-21,342.65,339.1,564834.56,0,0.0,564834.56,337.59,0
2021-06-22,343.6,340.7,564834.56,0,0.0,564834.56,337.59,0
2021-06-23,343.4,340.45,564834.56,0,0.0,564834.56,337.59,0
2021-06-24,341.95,338.55,564834.56,0,0.0,564834.56,337.59,0
2021-06-25,342.5,339.15,564834.56,0,0.0,564834.56,337.59,0
2021-06-28,343.35,341.35,564834.56,0,0.0,564834.56,337.59,0
2021-06-29,343.0,339.5,564834.56,0,0.0,564834.56,337.59,0
2021-06-30,343.35,340.05,564834.56,0,0.0,564834.56,337.59,0
2021-07-01,343.8,340.95,564834.56,0,0.0,564834.56,337.59,0
2021-07-02,350.95,342.4,564834.56,0,0.0,564834.56,337.59,0
2021-07-05,350.6,347.5,564834.56,0,0.0,564834.56,337.59,0
2021-07-06,349.95,347.5,564834.56,0,0.0,564834.56,337.59,0
2021-07-07,326.3,323.05,564834.56,0,0.0,564834.56,337.59,0
2021-07-08,324.35,317.0,564834.56,0,0.0,564834.56,337.59,0
2021-07-09,319.8,316.8,564834.56,0,0.0,564834.56,337.59,0
2021-07-12,324.25,319.45,564834.56,0,0.0,564834.56,337.59,0
2021-07-13,324.75,321.7,564834.56,0,0.0,564834.56,337.59,0
2021-07-14,324.0,321.35,564834.56,0,0.0,564834.56,337.59,0
2021-07-15,324.2,322.15,564834.56,0,0.0,564834.56,337.59,0
2021-07-16,323.3,319.45,564834.56,0,0.0,564834.56,337.59,0
2021-07-19,320.6,315.25,564834.56,0,0.0,564834.56,337.59,0
2021-07-20,318.9,315.3,564834.56,0,0.0,564834.56,337.59,0
2021-07-21,318.05,315.85,564834.56,0,0.0,564834.56,337.59,0
2021-07-22,318.35,315.4,564834.56,0,0.0,564834.56,337.59,0
2021-07-23,318.8,315.9,564834.56,0,0.0,564834.56,337.59,0
2021-07-26,319.6,316.2,564834.56,0,0.0,564834.56,337.59,0
2021-07-27,319.65,316.25,564834.56,0,0.0,564834.56,337.59,0
2021-07-28,319.15,316.7,564834.56,0,0.0,564834.56,337.59,0
2021-07-29,318.8,316.75,564834.56,0,0.0,564834.56,337.59,0
2021-07-30,318.8,314.2,564834.56,0,0.0,564834.56,337.59,0
2021-08-02,317.8,315.65,564834.56,0,0.0,564834.56,337.59,0
2021-08-03,317.3,315.9,564834.56,0,0.0,564834.56,337.59,0
2021-08-04,317.5,315.75,564834.56,0,0.0,564834.56,337.59,0
2021-08-05,317.3,316.0,564834.56,0,0.0,564834.56,337.59,0
2021-08-06,317.35,315.9,564834.56,0,0.0,564834.56,337.59,0
2021-08-09,317.45,316.1,564834.56,0,0.0,564834.56,337.59,0
2021-08-10,317.85,316.15,564834.56,0,0.0,564834.56,337.59,0
2021-08-11,319.2,317.1,564834.56,0,0.0,564834.56,337.59,0
2021-08-12,320.9,318.1,564834.56,0,0.0,564834.56,337.59,0
2021-08-13,320.5,318.25,564834.56,0,0.0,564834.56,337.59,0
2021-08-16,320.0,318.5,564834.56,0,0.0,564834.56,337.59,0
2021-08-17,321.5,318.7,564834.56,0,0.0,564834.56,337.59,0
2021-08-18,324.35,321.05,564834.56,0,0.0,564834.56,337.59,0
2021-08-19,324.5,319.05,564834.56,0,0.0,564834.56,337.59,0
2021-08-20,325.1,321.65,564834.56,0,0.0,564834.56,337.59,0
2021-08-23,328.2,323.85,564834.56,0,0.0,564834.56,337.59,0
2021-08-24,330.0,327.05,564834.56,0,0.0,564834.56,337.59,0
2021-08-25,331.9,329.25,564834.56,0,0.0,564834.56,337.59,0
2021-08-26,332.4,328.7,564834.56,0,0.0,564834.56,337.59,0
2021-08-27,331.45,328.2,564834.56,0,0.0,564834.56,337.59,0
2021-08-30,330.5,328.05,564834.56,0,0.0,564834.56,337.59,0
2021-08-31,331.65,327.25,564834.56,0,0.0,564834.56,337.59,0
2021-09-01,331.95,329.15,564834.56,0,0.0,564834.56,337.59,0
2021-09-02,330.9,326.55,564834.56,0,0.0,564834.56,337.59,0
2021-09-03,330.5,327.8,564834.56,0,0.0,564834.56,337.59,0
2021-09-06,330.3,327.15,564834.56,0,0.0,564834.56,337.59,0
2021-09-07,329.8,328.0,564834.56,0,0.0,564834.56,337.59,0
2021-09-08,331.7,325.8,564834.56,0,0.0,564834.56,337.59,0
2021-09-09,329.9,328.3,564834.56,0,0.0,564834.56,337.59,0
2021-09-10,331.5,329.05,564834.56,0,0.0,564834.56,337.59,0
2021-09-13,334.4,330.0,564834.56,0,0.0,564834.56,337.59,0
2021-09-14,334.25,330.15,564834.56,0,0.0,564834.56,337.59,0
2021-09-15,333.9,328.1,564834.56,0,0.0,564834.56,337.59,0
2021-09-16,329.9,326.6,564834.56,0,0.0,564834.56,337.59,0
2021-09-17,333.1,329.5,564834.56,0,0.0,564834.56,337.59,0
2021-09-20,329.95,325.8,564834.56,0,0.0,564834.56,337.59,0
2021-09-21,329.75,327.0,564834.56,0,0.0,564834.56,337.59,0
2021-09-22,329.75,326.8,564834.56,0,0.0,564834.56,337.59,0
2021-09-23,329.0,326.85,564834.56,0,0.0,564834.56,337.59,0
2021-09-24,332.95,326.55,564834.56,0,0.0,564834.56,337.59,0
2021-09-27,333.4,330.65,564834.56,0,0.0,564834.56,337.59,0
2021-09-28,332.9,327.15,564834.56,0,0.0,564834.56,337.59,0
2021-09-29,330.7,328.45,564834.56,0,0.0,564834.56,337.59,0
2021-09-30,330.45,328.05,564834.56,0,0.0,564834.56,337.59,0
2021-10-01,329.6,327.7,564834.56,0,0.0,564834.56,337.59,0
2021-10-04,330.45,326.7,564834.56,0,0.0,564834.56,337.59,0
2021-10-05,328.75,325.05,564834.56,0,0.0,564834.56,337.59,0
2021-10-06,328.8,326.4,564834.56,0,0.0,564834.56,337.59,0
2021-10-07,329.95,327.25,564834.56,0,0.0,564834.56,337.59,0
2021-10-08,329.8,327.45,564834.56,0,0.0,564834.56,337.59,0
2021-10-11,321.85,318.3,564834.56,0,0.0,564834.56,337.59,0
2021-10-12,320.0,317.4,564834.56,0,0.0,564834.56,337.59,0
2021-10-13,318.4,315.65,564834.56,0,0.0,564834.56,337.59,0
2021-10-14,321.5,317.2,564834.56,0,0.0,564834.56,337.59,0
2021-10-15,321.0,318.0,564834.56,0,0.0,564834.56,337.59,0
2021-10-18,320.0,316.3,564834.56,0,0.0,564834.56,337.59,0
2021-10-19,320.5,318.15,564834.56,0,0.0,564834.56,337.59,0
2021-10-20,319.95,317.85,564834.56,0,0.0,564834.56,337.59,0
2021-10-21,319.2,316.15,564834.56,0,0.0,564834.56,337.59,0
2021-10-22,318.0,315.45,564834.56,0,0.0,564834.56,337.59,0
2021-10-25,316.8,314.55,564834.56,0,0.0,564834.56,337.59,0
2021-10-26,316.35,313.5,564834.56,0,0.0,564834.56,337.59,0
2021-10-27,314.0,311.6,564834.56,0,0.0,564834.56,337.59,0
2021-10-28,313.5,310.0,564834.56,0,0.0,564834.56,337.59,0
2021-10-29,313.7,310.05,564834.56,0,0.0,564834.56,337.59,0
2021-11-01,313.6,310.5,564834.56,0,0.0,564834.56,337.59,0
2021-11-02,315.35,311.75,564834.56,0,0.0,564834.56,337.59,0
2021-11-03,313.95,311.25,564834.56,0,0.0,564834.56,337.59,0
2021-11-05,315.05,312.5,564834.56,0,0.0,564834.56,337.59,0
2021-11-08,314.7,313.15,564834.56,0,0.0,564834.56,337.59,0
2021-11-09,317.2,312.8,564834.56,0,0.0,564834.56,337.59,0
2021-11-10,317.3,314.85,564834.56,0,0.0,564834.56,337.59,0
2021-11-11,318.2,315.65,564834.56,0,0.0,564834.56,337.59,0
2021-11-12,318.2,315.25,564834.56,0,0.0,564834.56,337.59,0
2021-11-15,318.3,315.75,564834.56,0,0.0,564834.56,337.59,0
2021-11-16,318.75,316.5,564834.56,0,0.0,564834.56,337.59,0
2021-11-17,318.4,311.95,564834.56,0,0.0,564834.56,337.59,0
2021-11-18,314.8,311.4,564834.56,0,0.0,564834.56,337.59,0
2021-11-19,314.75,310.0,564834.56,0,0.0,564834.56,337.59,0
2021-11-22,311.8,305.15,564834.56,0,0.0,564834.56,337.59,0
2021-11-23,309.4,301.7,564834.56,0,0.0,564834.56,337.59,0
2021-11-24,308.85,303.55,564834.56,0,0.0,564834.56,337.59,0
2021-11-25,307.3,304.1,564834.56,0,0.0,564834.56,337.59,0
2021-11-26,304.9,298.0,564834.56,0,0.0,564834.56,337.59,0
2021-11-29,301.6,294.8,564834.56,0,0.0,564834.56,337.59,0
2021-11-30,296.0,291.0,564834.56,0,0.0,564834.56,337.59,0
2021-12-01,300.0,294.0,564834.56,0,0.0,564834.56,337.59,0
2021-12-02,298.4,294.8,564834.56,0,0.0,564834.56,337.59,0
2021-12-03,298.35,294.15,564834.56,0,0.0,564834.56,337.59,0
2021-12-06,300.6,290.35,564834.56,0,0.0,564834.56,337.59,0
2021-12-07,294.95,289.55,564834.56,0,0.0,564834.56,337.59,0
2021-12-08,294.15,287.05,564834.56,0,0.0,564834.56,337.59,0
2021-12-09,291.3,287.55,564834.56,0,0.0,564834.56,337.59,0
2021-12-10,290.65,285.15,564834.56,0,0.0,564834.56,337.59,0
2021-12-13,289.2,276.55,564834.56,0,0.0,564834.56,337.59,0
2021-12-14,280.1,265.7,564834.56,0,0.0,564834.56,337.59,0
2021-12-15,284.5,276.25,564834.56,0,0.0,564834.56,337.59,0
2021-12-16,287.7,278.1,564834.56,0,0.0,564834.56,337.59,0
2021-12-17,292.05,285.0,564834.56,0,0.0,564834.56,337.59,0
2021-12-20,291.3,285.15,564834.56,0,0.0,564834.56,337.59,0
2021-12-21,291.75,288.2,564834.56,0,0.0,564834.56,337.59,0
2021-12-22,295.4,289.55,564834.56,0,0.0,564834.56,337.59,0
2021-12-23,292.75,289.7,564834.56,0,0.0,564834.56,337.59,0
2021-12-24,292.05,287.2,564834.56,0,0.0,564834.56,337.59,0
2021-12-27,294.95,290.2,564834.56,0,0.0,564834.56,337.59,0
2021-12-28,297.2,293.05,564834.56,0,0.0,564834.56,337.59,0
2021-12-29,297.55,294.1,564834.56,0,0.0,564834.56,337.59,0
2021-12-30,298.95,295.55,564834.56,0,0.0,564834.56,337.59,0
2022-01-03,305.0,298.05,564834.56,0,0.0,564834.56,337.59,0
2022-01-04,306.5,302.85,564834.56,0,0.0,564834.56,337.59,0
2022-01-05,306.0,298.3,564834.56,0,0.0,564834.56,337.59,0
2022-01-06,300.6,295.35,564834.56,0,0.0,564834.56,337.59,0
2022-01-10,302.5,291.1,564834.56,0,0.0,564834.56,337.59,0
2022-01-11,297.5,293.55,564834.56,0,0.0,564834.56,337.59,0
2022-01-12,301.0,294.2,564834.56,0,0.0,564834.56,337.59,0
2022-01-13,298.35,287.95,564834.56,0,0.0,564834.56,337.59,0
2022-01-14,292.7,281.6,564834.56,0,0.0,564834.56,337.59,0
2022-01-17,291.45,276.1,564834.56,0,0.0,564834.56,337.59,0
2022-01-18,284.0,267.1,564834.56,0,0.0,564834.56,337.59,0
2022-01-19,286.7,267.0,564834.56,0,0.0,564834.56,337.59,0
2022-01-20,280.65,273.2,564834.56,0,0.0,564834.56,337.59,0
2022-01-21,279.7,272.05,564834.56,0,0.0,564834.56,337.59,0
2022-01-24,275.45,263.3,564834.56,0,0.0,564834.56,337.59,0
2022-01-25,279.5,268.2,564834.56,0,0.0,564834.56,337.59,0
2022-01-26,284.9,276.25,564834.56,0,0.0,564834.56,337.59,0
2022-01-27,289.0,275.05,564834.56,0,0.0,564834.56,337.59,0
2022-01-28,285.55,275.2,564834.56,0,0.0,564834.56,337.59,0
2022-01-31,292.0,286.0,564834.56,0,0.0,564834.56,337.59,0
2022-02-01,291.0,286.25,564834.56,0,0.0,564834.56,337.59,0
2022-02-02,290.9,285.5,564834.56,0,0.0,564834.56,337.59,0
2022-02-03,286.15,280.0,564834.56,0,0.0,564834.56,337.59,0
2022-02-04,288.3,281.5,564834.56,0,0.0,564834.56,337.59,0
2022-02-07,286.7,282.25,564834.56,0,0.0,564834.56,337.59,0
2022-02-08,290.15,283.55,564834.56,0,0.0,564834.56,337.59,0
2022-02-09,290.5,286.75,564834.56,0,0.0,564834.56,337.59,0
2022-02-10,294.9,283.6,564834.56,0,0.0,564834.56,337.59,0
2022-02-11,292.95,282.7,564834.56,0,0.0,564834.56,337.59,0
2022-02-14,286.7,276.5,564834.56,0,0.0,564834.56,337.59,0
2022-02-15,287.85,280.7,564834.56,0,0.0,564834.56,337.59,0
2022-02-16,291.65,286.0,564834.56,0,0.0,564834.56,337.59,0
2022-02-17,287.8,281.1,564834.56,0,0.0,564834.56,337.59,0
2022-02-18,286.9,271.3,564834.56,0,0.0,564834.56,337.59,0
2022-02-21,278.0,226.0,564834.56,0,0.0,564834.56,337.59,0
2022-02-22,263.9,219.5,564834.56,0,0.0,564834.56,337.59,0
2022-02-24,240.0,155.0,46.95,2626,542662.9,542709.85,535.2,0
2022-02-25,247.8,205.0,46.95,2626,571155.0,571201.95,535.2,0
2022-03-24,236.0,198.15,46.95,2626,539905.6,539952.55,535.2,0
2022-03-25,208.25,188.2,46.95,2626,500515.6,500562.55,535.2,0
2022-03-28,194.2,181.2,46.95,2626,485284.8,485331.75,535.2,0
2022-03-29,188.65,171.5,46.95,2626,458762.2,458809.15,535.2,0
2022-03-30,235.0,177.15,46.95,2626,611858.0,611904.95,535.2,0
2022-03-31,248.0,212.15,46.95,2626,626694.9,626741.85,535.2,0
2022-04-01,248.1,232.0,46.95,2626,617110.0,617156.95,535.2,0
2022-04-04,239.05,224.2,46.95,2626,606606.0,606652.95,535.2,0
2022-04-05,231.05,215.35,46.95,2626,572468.0,572514.95,535.2,0
2022-04-06,220.0,212.0,46.95,2626,564590.0,564636.95,535.2,0
2022-04-07,221.85,215.0,46.95,2626,568529.0,568575.95,535.2,0
2022-04-08,235.0,213.0,46.95,2626,565115.2,565162.15,535.2,0
2022-04-11,217.8,210.1,46.95,2626,556055.5,556102.45,535.2,0
2022-04-12,214.0,204.0,46.95,2626,553823.4,553870.35,535.2,0
2022-04-13,215.9,210.0,46.95,2626,552773.0,552819.95,535.2,0
2022-04-14,213.2,205.0,46.95,2626,540430.8,540477.75,535.2,0
2022-04-15,211.7,200.45,46.95,2626,544501.1,544548.05,535.2,0
2022-04-18,213.4,203.2,46.95,2626,535178.8,535225.75,535.2,0
2022-04-19,205.0,195.1,46.95,2626,529926.8,529973.75,535.2,0
2022-04-20,202.4,195.25,46.95,2626,517190.7,517237.65,535.2,0
2022-04-21,198.25,192.3,46.95,2626,505242.4,505289.35,535.2,0
2022-04-22,194.75,188.05,46.95,2626,493819.3,493866.25,535.2,0
2022-04-25,188.3,181.65,46.95,2626,485810.0,485856.95,535.2,0
2022-04-26,197.3,184.55,46.95,2626,515615.1,515662.05,535.2,0
2022-04-27,208.2,194.35,46.95,2626,545157.6,545204.55,535.2,0
2022-04-28,212.7,202.25,46.95,2626,538330.0,538376.95,535.2,0
2022-04-29,209.35,205.05,46.95,2626,548965.3,549012.25,535.2,0
2022-05-04,212.2,207.15,46.95,2626,548046.2,548093.15,535.2,0
2022-05-05,214.95,208.7,46.95,2626,562226.6,562273.55,535.2,0
2022-05-06,214.4,209.25,46.95,2626,554086.0,554132.95,535.2,0
2022-05-11,211.25,206.1,46.95,2626,550015.7,550062.65,535.2,0
2022-05-12,209.3,198.3,46.95,2626,525462.6,525509.55,535.2,0
2022-05-13,202.95,199.0,46.95,2626,527432.1,527479.05,535.2,0
2022-05-16,210.0,200.45,46.95,2626,551460.0,551506.95,535.2,0
2022-05-17,219.6,205.0,46.95,2626,571155.0,571201.95,535.2,0
2022-05-18,282.9,239.25,46.95,2626,638118.0,638164.95,535.2,0
2022-05-19,246.0,237.6,46.95,2626,638511.9,638558.85,535.2,0
2022-05-20,245.9,237.0,46.95,2626,626301.0,626347.95,535.2,0
2022-05-23,240.0,232.3,46.95,2626,619736.0,619782.95,535.2,0
2022-05-24,245.45,230.7,46.95,2626,639168.4,639215.35,535.2,0
2022-05-25,249.45,242.55,46.95,2626,651248.0,651294.95,535.2,0
2022-05-26,251.5,245.0,46.95,2626,645339.5,645386.45,535.2,0
2022-05-27,248.75,243.9,46.95,2626,648359.4,648406.35,535.2,0
2022-05-30,255.0,246.1,46.95,2626,669630.0,669676.95,535.2,0
2022-05-31,257.0,251.75,46.95,2626,669498.7,669545.65,535.2,0
2022-06-01,257.95,253.0,46.95,2626,675013.3,675060.25,535.2,0
2022-06-02,261.9,252.75,46.95,2626,687224.2,687271.15,535.2,0
2022-06-03,263.4,254.0,46.95,2626,681447.0,681493.95,535.2,0
2022-06-06,270.5,258.0,46.95,2626,704687.1,704734.05,535.2,0
2022-06-07,271.75,265.0,46.95,2626,709545.2,709592.15,535.2,0
2022-06-08,274.5,270.0,46.95,2626,715191.1,715238.05,535.2,0
2022-06-09,272.35,268.15,46.95,2626,710858.2,710905.15,535.2,0
2022-06-10,274.9,269.1,46.95,2626,719524.0,719570.95,535.2,0
2022-06-14,275.0,272.35,46.95,2626,721887.4,721934.35,535.2,0
2022-06-15,277.1,273.5,46.95,2626,725038.6,725085.55,535.2,0
2022-06-16,277.05,275.35,46.95,2626,727533.3,727580.25,535.2,0
2022-06-17,277.0,272.2,46.95,2626,721362.2,721409.15,535.2,0
2022-06-20,276.45,274.0,46.95,2626,720705.7,720752.65,535.2,0
2022-06-21,275.85,269.85,46.95,2626,716110.2,716157.15,535.2,0
2022-06-22,277.0,267.1,46.95,2626,719524.0,719570.95,535.2,0
2022-06-23,279.5,274.0,46.95,2626,725301.2,725348.15,535.2,0
2022-06-24,281.4,275.25,46.95,2626,730947.1,730994.05,535.2,0
2022-06-27,280.65,275.0,46.95,2626,725301.2,725348.15,535.2,0
2022-06-28,278.7,275.3,46.95,2626,728452.4,728499.35,535.2,0
2022-06-29,278.0,275.0,46.95,2626,723988.2,724035.15,535.2,0
2022-06-30,276.4,256.5,46.95,2626,718736.2,718783.15,535.2,0
2022-07-01,279.0,269.05,46.95,2626,732260.1,732307.05,535.2,0
2022-07-04,281.35,278.5,46.95,2626,736724.3,736771.25,535.2,0
2022-07-05,281.45,275.25,46.95,2626,725563.8,725610.75,535.2,0
2022-07-06,277.25,267.6,46.95,2626,709151.3,709198.25,535.2,0
2022-07-07,273.05,268.1,46.95,2626,716898.0,716944.95,535.2,0
2022-07-08,275.05,269.7,46.95,2626,722281.3,722328.25,535.2,0
2022-07-11,247.55,237.05,46.95,2626,629846.1,629893.05,535.2,0
2022-07-12,239.6,227.2,46.95,2626,621968.1,622015.05,535.2,0
2022-07-13,238.95,231.0,46.95,2626,614221.4,614268.35,535.2,0
2022-07-14,235.0,228.85,46.95,2626,603454.8,603501.75,535.2,0
2022-07-15,239.55,226.0,46.95,2626,622099.4,622146.35,535.2,0
2022-07-18,239.75,231.25,46.95,2626,620523.8,620570.75,535.2,0
2022-07-19,236.8,231.55,46.95,2626,610676.3,610723.25,535.2,0
2022-07-20,236.0,231.8,46.95,2626,610807.6,610854.55,535.2,0
2022-07-21,233.5,227.2,46.95,2626,601485.3,601532.25,535.2,0
2022-07-22,232.15,229.0,46.95,2626,606080.8,606127.75,535.2,0
2022-07-25,232.0,229.55,46.95,2626,606212.1,606259.05,535.2,0
2022-07-26,233.25,230.1,46.95,2626,612514.5,612561.45,535.2,0
2022-07-27,237.0,232.0,46.95,2626,618816.9,618863.85,535.2,0
2022-07-28,243.5,235.7,46.95,2626,638511.9,638558.85,535.2,0
2022-07-29,245.0,241.05,46.95,2626,639299.7,639346.65,535.2,0
2022-08-01,244.4,238.5,46.95,2626,634835.5,634882.45,535.2,0
2022-08-02,241.95,239.0,46.95,2626,632866.0,632912.95,535.2,0
2022-08-03,247.5,240.1,46.95,2626,646783.8,646830.75,535.2,0
2022-08-04,252.2,245.55,46.95,2626,659126.0,659172.95,535.2,0
2022-08-05,251.85,240.8,46.95,2626,634047.7,634094.65,535.2,0
2022-08-08,249.35,243.7,46.95,2626,649015.9,649062.85,535.2,0
2022-08-09,248.0,244.15,46.95,2626,650854.1,650901.05,535.2,0
2022-08-10,251.0,246.7,46.95,2626,656631.3,656678.25,535.2,0
2022-08-11,251.7,245.3,46.95,2626,644683.0,644729.95,535.2,0
2022-08-12,247.15,243.1,46.95,2626,643632.6,643679.55,535.2,0
2022-08-15,248.85,243.0,46.95,2626,646783.8,646830.75,535.2,0
2022-08-16,248.75,244.0,46.95,2626,651248.0,651294.95,535.2,0
2022-08-17,250.0,244.05,46.95,2626,643370.0,643416.95,535.2,0
2022-08-18,247.4,238.5,46.95,2626,635360.7,635407.65,535.2,0
2022-08-19,241.25,236.4,46.95,2626,630240.0,630286.95,535.2,0
2022-08-22,240.0,237.4,46.95,2626,625250.6,625297.55,535.2,0
2022-08-23,239.15,235.2,46.95,2626,619736.0,619782.95,535.2,0
2022-08-24,236.45,230.15,46.95,2626,608838.1,608885.05,535.2,0
2022-08-25,236.85,231.25,46.95,2626,620786.4,620833.35,535.2,0
2022-08-26,240.1,234.15,46.95,2626,630502.6,630549.55,535.2,0
2022-08-29,242.5,238.1,46.95,2626,632866.0,632912.95,535.2,0
2022-08-30,243.2,239.0,46.95,2626,628401.8,628448.75,535.2,0
2022-08-31,240.35,235.2,46.95,2626,620523.8,620570.75,535.2,0
