open,close,high,low,value,volume,begin,end
169.65,174.01,174.75,169.43,949796704.6,5497950.0,2023-03-14,2023-03-14 23:59:59
174.5,173.04,175.37,172.0,745004873.1,4294450.0,2023-03-15,2023-03-15 23:59:59
173.0,174.0,174.02,171.35,662482172.1,3830910.0,2023-03-16,2023-03-16 23:59:59
180.0,193.2,193.64,177.0,6967861957.4,37294480.0,2023-03-17,2023-03-17 23:59:59
196.0,203.85,205.0,195.71,3842477387.5,19268930.0,2023-03-20,2023-03-20 23:59:59
204.0,203.4,208.13,201.3,2588519010.7,12629320.0,2023-03-21,2023-03-21 23:59:59
203.8,203.23,204.43,201.8,1158960004.6,5709740.0,2023-03-22,2023-03-22 23:59:59
203.3,203.13,204.11,202.62,485511531.3,2385850.0,2023-03-23,2023-03-23 23:59:59
203.5,203.68,203.87,202.4,450640615.9,2217130.0,2023-03-24,2023-03-24 23:59:59
203.83,211.94,213.49,203.83,2016180193.2,9640930.0,2023-03-27,2023-03-27 23:59:59
212.49,213.9,215.4,210.4,1746119852.7,8203830.0,2023-03-28,2023-03-28 23:59:59
214.52,217.67,218.88,213.5,2191600521.9,10118330.0,2023-03-29,2023-03-29 23:59:59
217.25,216.8,218.0,216.35,912291654.8,4203010.0,2023-03-30,2023-03-30 23:59:59
216.9,215.84,217.25,211.11,1843047968.6,8614670.0,2023-03-31,2023-03-31 23:59:59
216.55,215.02,217.78,214.0,1260451473.1,5846390.0,2023-04-03,2023-04-03 23:59:59
215.0,214.36,216.3,213.59,1055720452.1,4912550.0,2023-04-04,2023-04-04 23:59:59
214.37,215.6,216.0,212.23,990007549.6,4625490.0,2023-04-05,2023-04-05 23:59:59
215.82,214.21,216.81,214.05,912398119.4,4241280.0,2023-04-06,2023-04-06 23:59:59
214.06,215.95,216.26,213.6,618951615.2,2879530.0,2023-04-07,2023-04-07 23:59:59
217.0,221.13,221.13,216.23,1753280414.3,8011760.0,2023-04-10,2023-04-10 23:59:59
221.5,218.36,221.95,217.11,1745793403.4,7938840.0,2023-04-11,2023-04-11 23:59:59
218.35,218.95,219.32,216.51,1164651974.0,5337440.0,2023-04-12,2023-04-12 23:59:59
219.56,219.38,220.4,218.0,585181250.6,2672680.0,2023-04-13,2023-04-13 23:59:59
219.49,221.4,221.98,218.14,993175794.1,4516000.0,2023-04-14,2023-04-14 23:59:59
222.9,227.82,228.0,222.5,1404088973.2,6236020.0,2023-04-17,2023-04-17 23:59:59
228.45,232.51,232.86,227.33,1602355875.4,6975960.0,2023-04-18,2023-04-18 23:59:59
232.51,233.29,237.27,230.08,2554792054.2,10907380.0,2023-04-19,2023-04-19 23:59:59
233.29,236.35,236.37,227.9,1997271878.6,8564960.0,2023-04-20,2023-04-20 23:59:59
237.95,235.47,238.35,233.0,2089954061.1,8853720.0,2023-04-21,2023-04-21 23:59:59
235.51,235.28,236.33,234.18,667316322.8,2833150.0,2023-04-24,2023-04-24 23:59:59
235.48,235.13,235.97,234.5,575149694.5,2445320.0,2023-04-25,2023-04-25 23:59:59
235.79,235.22,235.95,234.85,510638451.2,2169480.0,2023-04-26,2023-04-26 23:59:59
235.11,239.51,239.91,235.1,1516468837.4,6371370.0,2023-04-27,2023-04-27 23:59:59
240.0,239.39,241.56,237.03,1459415670.2,6099580.0,2023-04-28,2023-04-28 23:59:59
241.9,242.46,244.46,237.01,1988016017.8,8206770.0,2023-05-02,2023-05-02 23:59:59
242.9,235.9,242.9,233.0,2059071200.1,8611920.0,2023-05-03,2023-05-03 23:59:59
235.9,238.45,239.23,235.9,1011065481.2,4252150.0,2023-05-04,2023-05-04 23:59:59
238.83,236.8,239.7,236.52,1252282511.0,5256130.0,2023-05-05,2023-05-05 23:59:59
237.0,235.97,238.89,235.36,1402347201.6,5918480.0,2023-05-08,2023-05-08 23:59:59
213.1,226.21,226.86,213.08,3178297773.6,14489370.0,2023-05-10,2023-05-10 23:59:59
226.97,226.55,233.84,222.01,3594674258.6,15682350.0,2023-05-11,2023-05-11 23:59:59
227.2,226.68,230.5,223.54,1325344800.0,5857030.0,2023-05-12,2023-05-12 23:59:59
228.2,228.45,228.7,227.0,824744385.5,3620580.0,2023-05-15,2023-05-15 23:59:59
229.12,228.52,229.88,227.27,548518040.9,2402400.0,2023-05-16,2023-05-16 23:59:59
227.87,228.29,228.52,226.4,553433238.4,2432790.0,2023-05-17,2023-05-17 23:59:59
229.03,229.04,231.81,228.1,1156814828.2,5038540.0,2023-05-18,2023-05-18 23:59:59
229.04,228.56,229.53,228.0,607942514.6,2657830.0,2023-05-19,2023-05-19 23:59:59
229.5,228.32,229.72,227.36,463797467.8,2030020.0,2023-05-22,2023-05-22 23:59:59
228.8,232.04,233.07,227.51,1120916362.2,4866190.0,2023-05-23,2023-05-23 23:59:59
232.01,241.1,241.29,232.01,1922402777.5,8125850.0,2023-05-24,2023-05-24 23:59:59
241.5,239.36,243.0,238.08,1588675244.0,6611800.0,2023-05-25,2023-05-25 23:59:59
239.35,243.0,244.26,238.51,1333351461.1,5511450.0,2023-05-26,2023-05-26 23:59:59
