date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2019-06-11,5247.0,5165.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-13,5229.0,5155.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-14,5236.5,5178.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-17,5220.5,5163.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-18,5230.0,5157.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-19,5255.5,5169.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-20,5357.5,5258.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-21,5338.0,5268.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-24,5349.0,5270.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-25,5311.5,5252.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-26,5379.0,5307.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-27,5417.0,5344.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-28,5401.5,5292.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-01,5414.0,5352.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-02,5409.5,5359.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-03,5387.5,5326.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-04,5479.5,5340.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-05,5530.0,5431.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-08,5379.0,5310.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-09,5389.0,5353.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-10,5376.0,5312.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-11,5374.5,5250.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-12,5287.0,5210.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-15,5263.5,5151.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-16,5200.5,5125.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-17,5243.0,5172.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-18,5223.5,5166.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-19,5235.0,5185.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-22,5240.0,5165.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-23,5215.0,5166.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-24,5205.0,5117.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-25,5155.0,5062.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-26,5150.5,5065.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-29,5118.0,5070.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-30,5106.5,5056.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-07-31,5262.0,5102.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-01,5288.5,5194.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-02,5245.0,5110.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-05,5169.0,5073.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-06,5234.5,5120.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-07,5262.5,5160.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-08,5302.5,5236.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-09,5287.0,5230.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-12,5344.0,5292.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-13,5330.0,5263.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-14,5283.0,5090.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-15,5123.5,5023.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-16,5125.0,4982.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-19,5298.0,4996.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-20,5326.5,5203.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-21,5336.0,5254.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-22,5305.0,5231.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-23,5286.5,5158.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-26,5210.0,5097.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-27,5124.0,5035.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-28,5242.5,5055.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-29,5391.0,5199.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-08-30,5395.0,5327.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-02,5506.0,5342.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-03,5469.0,5371.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-04,5476.0,5426.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-05,5549.5,5460.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-06,5555.0,5465.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-09,5568.0,5471.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-10,5504.5,5427.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-11,5540.0,5437.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-12,5536.5,5387.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-13,5409.5,5340.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-16,5582.5,5479.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-17,5600.0,5416.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-18,5480.5,5420.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-19,5470.5,5382.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-20,5489.0,5371.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-23,5460.0,5403.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-24,5438.5,5317.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-25,5343.5,5265.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-26,5399.0,5321.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-27,5439.5,5370.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-09-30,5435.0,5375.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-01,5750.0,5385.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-02,5560.0,5405.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-03,5450.0,5354.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-04,5413.5,5300.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-07,5388.5,5321.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-08,5382.0,5315.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-09,5337.5,5290.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-10,5347.0,5261.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-11,5466.5,5335.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-14,5466.0,5387.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-15,5622.5,5413.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-16,5803.5,5578.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-17,5817.0,5697.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-18,5748.0,5698.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-21,5808.5,5705.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-22,5860.5,5771.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-23,5976.0,5828.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-24,6156.0,5957.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-25,6150.0,6026.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-28,6194.0,5881.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-29,5950.0,5775.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-30,5896.0,5775.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-10-31,5977.0,5854.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-01,6045.0,5923.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-05,6098.0,5955.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-06,6140.0,5971.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-07,6144.0,6081.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-08,6135.0,6000.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-11,6048.0,5958.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-12,6098.5,5991.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-13,6053.0,5976.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-14,6165.0,6005.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-15,6170.0,6073.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-18,6194.0,6066.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-19,6137.0,6071.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-20,6110.0,6025.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-21,6088.0,6035.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-22,6155.0,6062.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-25,6137.5,6090.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-26,6150.0,6060.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-27,6125.5,6060.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-28,6133.0,6034.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-11-29,6159.5,6084.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-02,6227.5,6121.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-03,6181.0,6031.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-04,6106.5,6025.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-05,6128.5,6054.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-06,6220.0,6112.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-09,6254.5,6182.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-10,6191.5,6090.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-11,6169.0,6080.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-12,6165.0,6100.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-13,6197.0,6145.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-16,6212.5,6170.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-17,6238.5,6187.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-18,6258.5,6224.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-19,6150.0,6048.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-12-20,6097.0,6046.0,474512.98,0,0.0,485692.98,307.02,0,11180.0
2019-12-23,6095.0,6068.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2019-12-24,6084.5,6050.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2019-12-25,6089.5,6073.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2019-12-26,6090.0,6076.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2019-12-27,6155.0,6086.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2019-12-30,6174.5,6144.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-03,6294.0,6185.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-06,6382.0,6284.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-08,6513.0,6350.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-09,6523.5,6393.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-10,6505.0,6395.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-13,6541.5,6465.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-14,6566.5,6459.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-15,6574.0,6480.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-16,6596.0,6542.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-17,6714.5,6581.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-20,6770.0,6684.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-21,6716.0,6611.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-22,6810.0,6655.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-23,6633.5,6536.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-24,6650.0,6592.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-27,6569.5,6413.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-28,6657.0,6503.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-29,6726.0,6601.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-30,6535.0,6415.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-01-31,6670.0,6540.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-03,6600.0,6517.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-04,6633.0,6490.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-05,6595.0,6452.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-06,6605.0,6501.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-07,6529.0,6405.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-10,6451.5,6350.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-11,6441.5,6324.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-12,6466.0,6384.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-13,6500.0,6388.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-14,6498.0,6410.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-17,6483.5,6431.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-18,6442.0,6350.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-19,6516.0,6405.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-20,6560.0,6492.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-21,6527.5,6450.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-25,6348.5,6150.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-26,6268.0,6105.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-27,6186.0,6000.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-02-28,5870.0,5607.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-02,5897.5,5540.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-03,5900.0,5661.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-04,5928.5,5701.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-05,5996.0,5830.0,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-06,5775.0,5534.5,474512.98,0,0.0,474512.98,307.02,0,11180.0
2020-03-10,5083.0,4450.0,547.15,103,468547.0,469094.15,472.85,0,11180.0
2020-03-11,4988.0,4520.0,547.15,103,505524.0,506071.15,472.85,0,11180.0
2020-03-12,4745.5,4487.5,547.15,103,464684.5,465231.65,472.85,0,11180.0
2020-03-13,4760.0,4414.0,547.15,103,454642.0,455189.15,472.85,0,11180.0
2020-03-16,4414.0,4102.0,547.15,103,437853.0,438400.15,472.85,0,11180.0
2020-03-17,4326.5,4030.0,547.15,103,429355.5,429902.65,472.85,0,11180.0
2020-03-18,4145.0,3744.0,547.15,103,386662.0,387209.15,472.85,0,11180.0
2020-03-19,4484.5,3663.0,547.15,103,446299.0,446846.15,472.85,0,11180.0
2020-03-20,4745.0,4408.0,547.15,103,460667.5,461214.65,472.85,0,11180.0
2020-03-23,4409.0,4122.0,547.15,103,430076.5,430623.65,472.85,0,11180.0
2020-03-24,4550.0,4362.5,547.15,103,462882.0,463429.15,472.85,0,11180.0
2020-03-25,4725.0,4400.0,547.15,103,472770.0,473317.15,472.85,0,11180.0
2020-03-26,4700.0,4484.5,547.15,103,484100.0,484647.15,472.85,0,11180.0
2020-03-27,4745.0,4401.5,547.15,103,456290.0,456837.15,472.85,0,11180.0
2020-03-30,4459.0,4313.0,547.15,103,459277.0,459824.15,472.85,0,11180.0
2020-03-31,4715.0,4501.0,547.15,103,485645.0,486192.15,472.85,0,11180.0
2020-04-01,4734.5,4564.0,547.15,103,481473.5,482020.65,472.85,0,11180.0
2020-04-02,5229.5,4787.5,547.15,103,520150.0,520697.15,472.85,0,11180.0
2020-04-03,5364.0,4927.0,547.15,103,536063.5,536610.65,472.85,0,11180.0
2020-04-06,5270.0,5064.0,547.15,103,531789.0,532336.15,472.85,0,11180.0
2020-04-07,5260.0,5052.5,547.15,103,527154.0,527701.15,472.85,0,11180.0
2020-04-08,5175.0,5036.5,547.15,103,529420.0,529967.15,472.85,0,11180.0
2020-04-09,5275.0,5052.0,547.15,103,535703.0,536250.15,472.85,0,11180.0
2020-04-10,5139.5,5064.0,547.15,103,528390.0,528937.15,472.85,0,11180.0
2020-04-13,5125.0,4933.0,547.15,103,519120.0,519667.15,472.85,0,11180.0
2020-04-14,5119.5,4825.0,547.15,103,498932.0,499479.15,472.85,0,11180.0
2020-04-15,4800.0,4453.0,547.15,103,461852.0,462399.15,472.85,0,11180.0
2020-04-16,4631.0,4365.0,547.15,103,469834.5,470381.65,472.85,0,11180.0
2020-04-17,4697.0,4545.0,547.15,103,475860.0,476407.15,472.85,0,11180.0
2020-04-20,4637.0,4455.0,547.15,103,465817.5,466364.65,472.85,0,11180.0
2020-04-21,4533.5,4281.0,547.15,103,460925.0,461472.15,472.85,0,11180.0
2020-04-22,4810.5,4385.5,547.15,103,495481.5,496028.65,472.85,0,11180.0
2020-04-23,4979.5,4730.0,547.15,103,504957.5,505504.65,472.85,0,11180.0
2020-04-24,4876.0,4720.0,547.15,103,488786.5,489333.65,472.85,0,11180.0
2020-04-27,4790.0,4620.0,547.15,103,478950.0,479497.15,472.85,0,11180.0
2020-04-28,4808.0,4621.0,547.15,103,488065.5,488612.65,472.85,0,11180.0
2020-04-29,4940.0,4750.0,547.15,103,504391.0,504938.15,472.85,0,11180.0
2020-04-30,5040.0,4816.5,547.15,103,497129.5,497676.65,472.85,0,11180.0
2020-05-04,4909.5,4751.5,547.15,103,499395.5,499942.65,472.85,0,11180.0
2020-05-05,4985.0,4880.0,547.15,103,512425.0,512972.15,472.85,0,11180.0
2020-05-06,5014.5,4825.0,547.15,103,500322.5,500869.65,472.85,0,11180.0
2020-05-07,4950.0,4825.0,547.15,103,498417.0,498964.15,472.85,0,11180.0
2020-05-08,4879.0,4733.0,547.15,103,497696.0,498243.15,472.85,0,11180.0
2020-05-12,4928.0,4824.0,547.15,103,504442.5,504989.65,472.85,0,11180.0
2020-05-13,4896.0,4815.5,547.15,103,496357.0,496904.15,472.85,0,11180.0
2020-05-14,4870.0,4773.0,547.15,103,501610.0,502157.15,472.85,0,11180.0
2020-05-15,4968.0,4874.5,547.15,103,502073.5,502620.65,472.85,0,11180.0
2020-05-18,5191.5,4935.0,547.15,103,532561.5,533108.65,472.85,0,11180.0
2020-05-19,5285.0,5178.5,547.15,103,543016.0,543563.15,472.85,0,11180.0
2020-05-20,5471.0,5238.0,547.15,103,561350.0,561897.15,472.85,0,11180.0
2020-05-21,5548.0,5227.0,547.15,103,544458.0,545005.15,472.85,0,11180.0
2020-05-22,5348.0,5166.0,547.15,103,547651.0,548198.15,472.85,0,11180.0
2020-05-25,5420.0,5344.0,547.15,103,557487.5,558034.65,472.85,0,11180.0
2020-05-26,5539.5,5435.0,547.15,103,560835.0,561382.15,472.85,0,11180.0
2020-05-27,5515.5,5285.0,547.15,103,551307.5,551854.65,472.85,0,11180.0
2020-05-28,5484.5,5309.0,547.15,103,555376.0,555923.15,472.85,0,11180.0
2020-05-29,5380.0,5224.0,547.15,103,539977.5,540524.65,472.85,0,11180.0
2020-06-01,5412.5,5269.0,547.15,103,547754.0,548301.15,472.85,0,11180.0
2020-06-02,5433.0,5340.0,547.15,103,556200.0,556747.15,472.85,0,11180.0
2020-06-03,5566.5,5424.0,547.15,103,571598.5,572145.65,472.85,0,11180.0
2020-06-04,5553.0,5430.0,547.15,103,559290.0,559837.15,472.85,0,11180.0
2020-06-05,5511.5,5434.0,547.15,103,562380.0,562927.15,472.85,0,11180.0
2020-06-08,5527.5,5351.0,547.15,103,553316.0,553863.15,472.85,0,11180.0
2020-06-09,5428.5,5305.5,547.15,103,558775.0,559322.15,472.85,0,11180.0
2020-06-10,5432.0,5314.0,547.15,103,550226.0,550773.15,472.85,0,11180.0
2020-06-11,5355.5,5269.0,547.15,103,551050.0,551597.15,472.85,0,11180.0
2020-06-15,5278.0,5120.0,547.15,103,542192.0,542739.15,472.85,0,11180.0
2020-06-16,5474.5,5310.0,547.15,103,555376.0,555923.15,472.85,0,11180.0
2020-06-17,5441.5,5301.0,547.15,103,550329.0,550876.15,472.85,0,11180.0
2020-06-18,5376.0,5290.0,547.15,103,550741.0,551288.15,472.85,0,11180.0
2020-06-19,5490.0,5389.0,547.15,103,562380.0,562927.15,472.85,0,11180.0
2020-06-22,5504.5,5392.0,547.15,103,563307.0,563854.15,472.85,0,11180.0
2020-06-23,5507.0,5437.5,547.15,103,561556.0,562103.15,472.85,0,11180.0
2020-06-25,5402.0,5310.5,547.15,103,555582.0,556129.15,472.85,0,11180.0
2020-06-26,5407.0,5303.0,547.15,103,548114.5,548661.65,472.85,0,11180.0
2020-06-29,5327.0,5266.5,547.15,103,547445.0,547992.15,472.85,0,11180.0
2020-06-30,5355.0,5279.5,547.15,103,547239.0,547786.15,472.85,0,11180.0
2020-07-02,5422.0,5322.5,547.15,103,557848.0,558395.15,472.85,0,11180.0
2020-07-03,5431.0,5375.5,547.15,103,557899.5,558446.65,472.85,0,11180.0
2020-07-06,5512.0,5450.0,547.15,103,564800.5,565347.65,472.85,0,11180.0
2020-07-07,5492.5,5429.5,547.15,103,562792.0,563339.15,472.85,0,11180.0
2020-07-08,5479.0,5405.0,547.15,103,562071.0,562618.15,472.85,0,11180.0
2020-07-09,5175.0,5061.0,547.15,103,523961.0,524508.15,472.85,0,11180.0
2020-07-10,5103.0,5026.5,547.15,103,525094.0,525641.15,472.85,0,11180.0
2020-07-13,5133.5,4909.0,547.15,103,507429.5,507976.65,472.85,0,11180.0
2020-07-14,4933.5,4784.0,547.15,103,503052.0,503599.15,472.85,0,11180.0
2020-07-15,4997.0,4865.0,547.15,103,509798.5,510345.65,472.85,0,11180.0
2020-07-16,4974.0,4895.0,547.15,103,509283.5,509830.65,472.85,0,11180.0
2020-07-17,4972.0,4911.0,547.15,103,509489.5,510036.65,472.85,0,11180.0
2020-07-20,4970.0,4910.0,547.15,103,508511.0,509058.15,472.85,0,11180.0
2020-07-21,5005.0,4932.5,547.15,103,510159.0,510706.15,472.85,0,11180.0
2020-07-22,5063.0,4953.0,547.15,103,518811.0,519358.15,472.85,0,11180.0
2020-07-23,5089.5,4963.5,547.15,103,512322.0,512869.15,472.85,0,11180.0
2020-07-24,5010.0,4941.5,547.15,103,513661.0,514208.15,472.85,0,11180.0
2020-07-27,5039.0,4978.0,547.15,103,516390.5,516937.65,472.85,0,11180.0
2020-07-28,5050.0,4976.5,547.15,103,517369.0,517916.15,472.85,0,11180.0
2020-07-29,5193.0,5022.0,547.15,103,534003.5,534550.65,472.85,0,11180.0
2020-07-30,5178.0,5055.0,547.15,103,526845.0,527392.15,472.85,0,11180.0
2020-07-31,5130.0,5051.0,547.15,103,524012.5,524559.65,472.85,0,11180.0
2020-08-03,5087.0,5028.0,547.15,103,518811.0,519358.15,472.85,0,11180.0
2020-08-04,5060.0,5002.0,547.15,103,518965.5,519512.65,472.85,0,11180.0
2020-08-05,5155.0,5042.0,547.15,103,529008.0,529555.15,472.85,0,11180.0
2020-08-06,5174.0,5091.0,547.15,103,528390.0,528937.15,472.85,0,11180.0
2020-08-07,5125.5,5066.0,547.15,103,524064.0,524611.15,472.85,0,11180.0
2020-08-10,5153.0,5090.0,547.15,103,526536.0,527083.15,472.85,0,11180.0
2020-08-11,5210.0,5113.0,547.15,103,532510.0,533057.15,472.85,0,11180.0
2020-08-12,5303.5,5188.0,547.15,103,546209.0,546756.15,472.85,0,11180.0
2020-08-13,5387.0,5252.5,547.15,103,547136.0,547683.15,472.85,0,11180.0
2020-08-14,5324.0,5234.5,547.15,103,544303.5,544850.65,472.85,0,11180.0
2020-08-17,5321.5,5235.0,547.15,103,543994.5,544541.65,472.85,0,11180.0
2020-08-18,5296.0,5231.0,547.15,103,542655.5,543202.65,472.85,0,11180.0
2020-08-19,5313.0,5233.0,547.15,103,540389.5,540936.65,472.85,0,11180.0
2020-08-20,5231.0,5088.0,547.15,103,529162.5,529709.65,472.85,0,11180.0
2020-08-21,5158.0,5027.0,547.15,103,524527.5,525074.65,472.85,0,11180.0
2020-08-24,5198.0,5103.5,547.15,103,534158.0,534705.15,472.85,0,11180.0
2020-08-25,5228.0,5145.0,547.15,103,537660.0,538207.15,472.85,0,11180.0
2020-08-26,5288.0,5197.0,547.15,103,543634.0,544181.15,472.85,0,11180.0
2020-08-27,5292.5,5154.0,547.15,103,532922.0,533469.15,472.85,0,11180.0
2020-08-28,5178.5,5056.5,547.15,103,523446.0,523993.15,472.85,0,11180.0
2020-08-31,5128.5,4960.0,547.15,103,514073.0,514620.15,472.85,0,11180.0
2020-09-01,5016.0,4917.0,547.15,103,509747.0,510294.15,472.85,0,11180.0
