date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2023-11-20,282.99,280.07,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-21,282.77,280.07,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-22,286.01,282.0,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-23,287.38,284.5,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-24,287.11,284.79,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-27,288.7,278.63,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-28,281.8,277.23,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-29,280.45,276.1,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-11-30,278.08,272.71,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-01,277.94,273.2,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-04,274.48,269.54,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-05,279.79,270.39,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-06,280.47,265.81,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-07,270.3,262.78,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-08,268.13,263.62,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-11,266.29,254.75,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-12,262.61,255.13,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-13,261.0,256.33,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-14,262.62,255.72,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-15,268.47,257.19,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-18,269.8,266.1,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-19,269.38,264.9,801370.26,0,0.0,801370.26,816.78,32130.8,55295.76
2023-12-20,268.68,266.0,769239.46,0,0.0,801370.26,816.78,0,55295.76
2023-12-21,266.74,263.26,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-22,271.63,265.02,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-25,274.26,269.87,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-26,272.64,269.52,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-27,272.7,271.11,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-28,272.89,269.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2023-12-29,273.46,271.39,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-03,275.29,272.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-04,275.74,273.94,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-05,275.27,273.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-08,277.65,274.11,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-09,277.99,275.38,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-10,276.75,274.3,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-11,276.22,274.58,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-12,277.25,275.02,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-15,277.96,275.45,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-16,277.17,274.25,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-17,279.49,276.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-18,279.28,277.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-19,278.0,274.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-22,276.29,274.34,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-23,277.2,274.75,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-24,276.43,273.37,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-25,274.3,271.67,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-26,274.5,272.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-29,275.3,272.93,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-30,277.5,274.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-01-31,276.35,274.81,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-01,277.8,276.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-02,277.58,275.76,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-05,278.84,276.16,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-06,279.21,277.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-07,284.34,279.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-08,286.45,281.34,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-09,284.33,281.52,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-12,287.9,283.59,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-13,288.5,285.09,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-14,290.5,286.41,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-15,290.33,287.71,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-16,291.97,286.29,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-19,289.95,286.99,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-20,289.36,283.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-21,285.4,280.53,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-22,284.89,282.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-26,290.96,287.14,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-27,292.95,290.11,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-28,293.98,290.08,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-02-29,293.47,291.52,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-01,295.52,292.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-04,299.88,295.36,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-05,300.45,297.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-06,299.49,297.27,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-07,300.49,297.59,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-11,303.0,299.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-12,301.5,298.07,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-13,301.9,298.59,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-14,300.5,295.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-15,299.98,295.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-18,302.0,296.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-19,299.68,294.76,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-20,296.95,294.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-21,297.92,292.71,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-22,297.3,291.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-25,296.0,292.86,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-26,295.99,293.75,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-27,295.47,294.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-28,299.84,295.79,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-03-29,300.0,298.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-01,301.98,299.51,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-02,301.41,299.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-03,307.26,300.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-04,307.84,304.07,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-05,307.12,303.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-08,308.84,306.23,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-09,309.28,305.48,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-10,307.74,304.82,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-11,308.33,306.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-12,308.01,305.41,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-15,308.42,306.67,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-16,308.8,307.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-17,309.89,306.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-18,308.54,305.53,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-19,308.48,307.28,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-22,315.77,308.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-23,317.22,307.43,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-24,310.7,307.7,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-25,309.8,308.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-26,310.78,309.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-27,310.98,308.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-29,309.76,308.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-04-30,310.0,308.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-02,309.57,306.73,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-03,309.1,305.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-06,308.6,305.76,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-07,308.95,306.27,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-08,312.19,308.26,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-10,313.98,311.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-13,316.0,314.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-14,318.43,313.77,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-15,319.98,317.89,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-16,322.99,319.79,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-17,323.89,319.72,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-20,324.68,319.09,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-21,322.89,317.54,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-22,322.99,321.04,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-23,324.45,321.13,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-24,325.25,320.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-27,323.08,315.83,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-28,323.17,316.19,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-29,320.66,316.77,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-30,321.76,316.9,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-05-31,318.7,309.5,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-03,315.26,304.66,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-04,316.37,308.59,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-05,318.15,314.22,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-06,316.89,311.7,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-07,320.88,313.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-10,322.0,313.29,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-11,320.31,316.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-13,318.5,303.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-14,321.0,317.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-17,320.7,317.25,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-18,318.25,313.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-19,314.78,307.85,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-20,314.87,305.58,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-21,316.85,313.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-24,319.41,314.71,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-25,320.0,316.66,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-26,324.7,320.18,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-27,328.0,323.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-06-28,329.58,326.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-01,330.0,325.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-02,329.7,327.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-03,330.7,328.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-04,329.71,324.02,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-05,326.84,321.34,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-08,327.97,323.48,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-09,325.03,317.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-10,319.92,314.69,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-11,297.1,285.16,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-12,297.46,290.71,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-15,293.66,283.92,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-16,285.58,277.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-17,290.3,283.07,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-18,290.0,282.39,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-19,292.99,289.44,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-22,295.24,291.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-23,295.73,292.35,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-24,296.5,293.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-25,297.0,294.07,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-26,300.0,292.55,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-29,293.57,286.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-30,291.7,284.44,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-07-31,290.61,287.66,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-01,290.48,286.61,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-02,287.93,283.92,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-05,283.0,275.52,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-06,281.09,276.3,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-07,282.85,276.71,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-08,284.9,278.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-09,281.95,278.83,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-12,280.61,277.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-13,283.79,279.38,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-14,283.96,279.24,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-15,280.49,276.59,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-16,278.68,273.66,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-19,274.99,265.16,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-20,269.43,263.35,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-21,267.6,263.73,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-22,268.0,260.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-23,261.96,256.36,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-26,266.66,260.45,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-27,267.0,259.62,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-28,261.69,255.19,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-29,263.55,258.21,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-08-30,261.3,252.65,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-02,253.94,242.09,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-03,249.17,239.55,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-04,252.98,241.88,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-05,257.88,250.53,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-06,255.35,250.08,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-09,264.14,255.55,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-10,264.61,258.86,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-11,262.12,257.22,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-12,258.29,252.97,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-13,259.45,249.14,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-16,264.2,258.04,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-17,266.5,260.41,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-18,267.82,262.84,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-19,265.5,262.11,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-20,268.87,263.61,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-23,273.6,268.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-24,274.0,270.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-25,273.43,266.87,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-26,269.7,265.45,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-27,269.37,267.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-09-30,271.95,267.9,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-01,268.17,263.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-02,267.7,258.36,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-03,264.42,257.23,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-04,265.04,261.99,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-07,266.3,260.91,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-08,263.82,261.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-09,263.27,259.46,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-10,261.69,258.79,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-11,260.44,256.79,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-14,263.89,254.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-15,263.49,259.69,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-16,264.49,258.38,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-17,260.49,256.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-18,259.0,254.78,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-21,259.95,257.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-22,258.41,255.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-23,255.84,251.32,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-24,254.12,250.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-25,255.42,245.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-28,248.66,241.31,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-29,244.0,239.78,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-30,246.0,241.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-10-31,242.61,236.36,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-01,239.18,234.72,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-02,239.58,237.52,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-05,241.0,238.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-06,248.3,242.31,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-07,251.27,242.4,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-08,256.26,250.55,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-11,261.38,256.67,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-12,260.84,255.21,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-13,259.08,254.14,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-14,256.22,248.82,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-15,254.59,248.22,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-18,252.24,247.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-19,250.0,240.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-20,243.96,235.03,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-21,240.72,233.82,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-22,241.29,235.07,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-25,238.0,227.5,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-26,232.18,221.31,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-27,227.0,219.63,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-28,229.72,222.84,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-11-29,236.69,227.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-02,238.75,234.39,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-03,235.97,230.04,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-04,233.66,224.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-05,234.21,222.91,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-06,237.87,231.48,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-09,240.48,236.93,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-10,238.72,230.79,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-11,234.08,229.25,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-12,235.9,228.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-13,231.37,228.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-16,229.0,224.82,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-17,227.99,224.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-18,231.14,224.74,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-19,235.0,228.39,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-20,258.82,228.93,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-23,269.69,256.63,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-24,267.0,261.11,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-25,271.72,260.12,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-26,273.34,268.37,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-27,273.06,268.6,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-28,274.68,271.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2024-12-30,279.65,274.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-03,281.36,272.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-06,274.28,270.04,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-08,278.69,273.42,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-09,280.0,271.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-10,279.35,270.38,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-13,284.66,278.35,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-14,281.97,277.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-15,282.32,275.82,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-16,283.94,281.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-17,283.99,280.17,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-20,285.68,277.23,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-21,281.77,276.23,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-22,283.75,280.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-23,280.68,277.16,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-24,282.55,279.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-27,280.76,274.43,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-28,278.8,273.45,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-29,281.64,277.05,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-30,282.0,280.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-01-31,283.58,280.01,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-03,280.4,277.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-04,281.03,275.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-05,282.98,275.27,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-06,288.49,281.57,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-07,287.93,284.44,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-10,293.1,286.5,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-11,292.68,287.5,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-12,313.25,289.74,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-13,317.12,305.54,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-14,315.84,296.03,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-17,316.56,309.06,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-18,317.85,307.28,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-19,315.1,308.72,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-20,316.0,312.34,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-21,314.76,310.16,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-24,314.95,312.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-25,316.53,314.17,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-26,315.95,306.77,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-27,311.09,302.83,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-02-28,309.53,302.57,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-01,309.5,307.47,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-02,308.97,305.55,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-03,306.51,298.88,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-04,316.5,304.24,769239.46,0,0.0,769239.46,816.78,0,55295.76
